Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
6040;27-11-2018;08:28:18;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6041;27-11-2018;08:28:19;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6042;27-11-2018;08:28:20;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6043;27-11-2018;08:28:21;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6044;27-11-2018;08:28:21;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6045;27-11-2018;08:28:22;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6046;27-11-2018;08:28:23;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6047;27-11-2018;08:28:23;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6048;27-11-2018;08:28:24;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6049;27-11-2018;08:28:25;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6050;27-11-2018;08:28:31;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6051;27-11-2018;08:28:33;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6052;27-11-2018;08:29:42;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6053;27-11-2018;08:29:44;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6054;27-11-2018;08:29:44;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6055;27-11-2018;08:29:45;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6056;27-11-2018;08:29:46;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6057;27-11-2018;08:29:46;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6058;27-11-2018;08:29:47;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6059;27-11-2018;08:29:48;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6060;27-11-2018;08:29:50;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6061;27-11-2018;08:29:50;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6062;27-11-2018;08:29:51;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6063;27-11-2018;08:29:52;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6064;27-11-2018;08:29:52;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6065;27-11-2018;08:29:53;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6066;27-11-2018;08:29:54;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6067;27-11-2018;08:29:55;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6068;27-11-2018;08:29:55;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6069;27-11-2018;08:29:56;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6070;27-11-2018;08:29:57;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6071;27-11-2018;08:29:57;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6072;27-11-2018;08:29:58;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6073;27-11-2018;08:30:01;40;-;Trovan Unique;0007AB9DDE;-;00000000;00000000;-;""
6074;27-11-2018;08:30:24;10;-;Trovan Unique;000783B3B0;-;00000000;00000000;-;""
6075;27-11-2018;08:30:39;10;-;Trovan Unique;000783B3B0;-;00000000;00000000;-;""
6076;27-11-2018;08:30:39;10;-;Trovan Unique;000783B3B0;-;00000000;00000000;-;""
