Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
510;20-12-2018;08:55:45;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
511;20-12-2018;08:55:55;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
512;20-12-2018;08:55:55;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
513;20-12-2018;08:55:55;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
514;20-12-2018;08:55:56;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
515;20-12-2018;08:55:56;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
516;20-12-2018;08:55:56;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
517;20-12-2018;08:55:57;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
518;20-12-2018;08:55:57;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
519;20-12-2018;08:55:57;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
520;20-12-2018;08:56:00;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
521;20-12-2018;08:56:01;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
522;20-12-2018;08:56:01;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
523;20-12-2018;08:56:01;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
524;20-12-2018;08:56:03;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
525;20-12-2018;08:56:04;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
526;20-12-2018;08:56:04;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
527;20-12-2018;08:56:04;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
528;20-12-2018;08:56:05;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
529;20-12-2018;08:56:05;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
530;20-12-2018;08:56:06;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
531;20-12-2018;08:56:07;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
532;20-12-2018;08:56:07;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
533;20-12-2018;08:56:41;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
534;20-12-2018;08:56:41;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
535;20-12-2018;08:56:41;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
536;20-12-2018;08:56:42;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
537;20-12-2018;08:56:42;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
538;20-12-2018;08:56:42;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
539;20-12-2018;08:56:44;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
540;20-12-2018;08:56:45;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
541;20-12-2018;08:56:45;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
