Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
4134;29-12-2018;08:41:37;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4135;29-12-2018;08:41:37;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4136;29-12-2018;08:41:38;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4137;29-12-2018;08:41:38;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4138;29-12-2018;08:41:38;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4139;29-12-2018;08:41:40;20;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4140;29-12-2018;08:45:07;20;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4141;29-12-2018;08:45:08;20;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4142;29-12-2018;08:45:08;20;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4143;29-12-2018;08:45:09;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4144;29-12-2018;09:10:08;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4145;29-12-2018;09:10:08;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4146;29-12-2018;09:10:08;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4147;29-12-2018;09:10:09;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4148;29-12-2018;09:10:09;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4149;29-12-2018;09:10:10;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4150;29-12-2018;09:10:47;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4151;29-12-2018;09:10:47;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4152;29-12-2018;09:10:47;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4153;29-12-2018;09:10:48;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4154;29-12-2018;09:28:13;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
4155;29-12-2018;09:32:34;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4156;29-12-2018;09:32:35;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4157;29-12-2018;09:32:35;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4158;29-12-2018;09:32:35;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4159;29-12-2018;09:32:36;20;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4160;29-12-2018;09:38:39;20;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4161;29-12-2018;09:38:40;20;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4162;29-12-2018;09:38:40;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
4163;29-12-2018;09:38:43;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4164;29-12-2018;09:38:43;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4165;29-12-2018;09:38:44;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4166;29-12-2018;09:38:45;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4167;29-12-2018;09:38:45;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4168;29-12-2018;09:38:45;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4169;29-12-2018;09:38:46;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4170;29-12-2018;09:38:46;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4171;29-12-2018;09:38:46;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4172;29-12-2018;09:38:48;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4173;29-12-2018;09:38:49;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4174;29-12-2018;09:39:07;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4175;29-12-2018;09:39:07;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4176;29-12-2018;09:39:08;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4177;29-12-2018;09:39:08;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4178;29-12-2018;09:39:08;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4179;29-12-2018;09:39:09;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
4180;29-12-2018;09:39:09;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
