Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
988;21-12-2018;09:25:44;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
989;21-12-2018;09:25:44;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
990;21-12-2018;09:25:44;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
991;21-12-2018;09:25:44;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
992;21-12-2018;09:25:45;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
993;21-12-2018;09:25:45;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
994;21-12-2018;09:25:45;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
995;21-12-2018;09:25:46;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
996;21-12-2018;09:25:46;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
997;21-12-2018;09:25:46;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
998;21-12-2018;09:25:47;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
999;21-12-2018;09:25:47;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1000;21-12-2018;09:25:47;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1001;21-12-2018;09:25:47;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1002;21-12-2018;09:25:48;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1003;21-12-2018;09:25:48;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1004;21-12-2018;09:25:48;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1005;21-12-2018;09:25:48;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1006;21-12-2018;09:25:49;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1007;21-12-2018;09:25:49;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1008;21-12-2018;09:25:49;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1009;21-12-2018;09:25:50;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1010;21-12-2018;09:25:50;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1011;21-12-2018;09:25:50;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1012;21-12-2018;09:25:50;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1013;21-12-2018;09:25:51;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1014;21-12-2018;09:25:53;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1015;21-12-2018;09:25:53;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1016;21-12-2018;09:26:11;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1017;21-12-2018;09:26:11;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1018;21-12-2018;09:26:12;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1019;21-12-2018;09:26:12;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1020;21-12-2018;09:26:12;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1021;21-12-2018;09:26:13;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
1022;21-12-2018;09:30:11;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
1023;21-12-2018;09:30:12;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
1024;21-12-2018;09:30:12;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
1025;21-12-2018;09:30:12;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
1026;21-12-2018;09:30:12;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
1027;21-12-2018;09:30:13;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
1028;21-12-2018;09:30:13;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
1029;21-12-2018;09:30:13;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
1030;21-12-2018;09:30:14;10;-;Trovan Unique;0007AC386F;-;00000000;00000000;-;""
