Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
8308;01-01-2019;08:18:25;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8309;01-01-2019;08:18:25;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8310;01-01-2019;08:18:26;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8311;01-01-2019;08:18:26;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8312;01-01-2019;08:18:26;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8313;01-01-2019;08:18:27;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8314;01-01-2019;08:18:27;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8315;01-01-2019;08:18:27;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8316;01-01-2019;08:18:36;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8317;01-01-2019;08:18:36;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8318;01-01-2019;08:18:36;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8319;01-01-2019;08:18:38;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8320;01-01-2019;08:20:52;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8321;01-01-2019;08:20:53;20;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8322;01-01-2019;08:20:54;10;-;Trovan Unique;000783C25E;-;00000000;00000000;-;""
8323;01-01-2019;09:13:02;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
8324;01-01-2019;09:13:02;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
8325;01-01-2019;09:13:12;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
8326;01-01-2019;09:13:34;10;-;Trovan Unique;0007AFE135;-;00000000;00000000;-;""
8327;01-01-2019;09:13:39;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8328;01-01-2019;09:13:40;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8329;01-01-2019;09:13:40;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8330;01-01-2019;09:13:40;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8331;01-01-2019;09:13:41;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8332;01-01-2019;09:13:41;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8333;01-01-2019;09:14:01;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
8334;01-01-2019;09:15:16;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8335;01-01-2019;09:15:16;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8336;01-01-2019;09:15:16;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8337;01-01-2019;09:15:18;20;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8338;01-01-2019;09:15:35;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
8339;01-01-2019;09:15:44;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8340;01-01-2019;09:15:45;30;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8341;01-01-2019;09:15:45;40;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8342;01-01-2019;09:15:58;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
8343;01-01-2019;09:15:59;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
8344;01-01-2019;09:15:59;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
8345;01-01-2019;09:15:59;10;-;Trovan Unique;0007AC5F96;-;00000000;00000000;-;""
8346;01-01-2019;09:16:46;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8347;01-01-2019;09:16:46;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
8348;01-01-2019;09:16:47;10;-;Trovan Unique;000783EF84;-;00000000;00000000;-;""
