Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
1267;29-11-2018;05:36:01;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1268;29-11-2018;05:36:01;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1269;29-11-2018;05:36:03;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1270;29-11-2018;05:36:17;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1271;29-11-2018;05:36:26;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1272;29-11-2018;05:36:27;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1273;29-11-2018;05:36:28;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1274;29-11-2018;05:36:27;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1275;29-11-2018;05:36:28;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1276;29-11-2018;05:36:29;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1277;29-11-2018;05:36:29;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1278;29-11-2018;05:36:29;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1279;29-11-2018;05:36:29;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1280;29-11-2018;05:36:30;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1281;29-11-2018;05:36:30;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1282;29-11-2018;05:36:31;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1283;29-11-2018;05:36:31;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1284;29-11-2018;05:36:31;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1285;29-11-2018;05:36:31;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1286;29-11-2018;05:36:43;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1287;29-11-2018;05:36:45;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1288;29-11-2018;05:36:45;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1289;29-11-2018;05:36:45;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1290;29-11-2018;06:02:29;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1291;29-11-2018;06:02:29;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1292;29-11-2018;06:02:30;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1293;29-11-2018;06:02:30;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1294;29-11-2018;06:02:30;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1295;29-11-2018;06:02:30;10;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1296;29-11-2018;06:03:41;40;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1297;29-11-2018;06:03:41;40;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1298;29-11-2018;06:03:43;30;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1299;29-11-2018;06:03:43;30;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1300;29-11-2018;06:03:44;30;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1301;29-11-2018;06:03:44;30;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1302;29-11-2018;06:05:17;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1303;29-11-2018;06:05:17;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1304;29-11-2018;06:05:18;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1305;29-11-2018;06:05:18;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1306;29-11-2018;06:05:18;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1307;29-11-2018;06:05:18;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1308;29-11-2018;06:05:19;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1309;29-11-2018;06:05:19;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1310;29-11-2018;06:05:25;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1311;29-11-2018;06:05:26;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1312;29-11-2018;06:05:26;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1313;29-11-2018;06:05:26;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1314;29-11-2018;06:05:27;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1315;29-11-2018;06:05:27;30;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1316;29-11-2018;06:05:27;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1317;29-11-2018;06:05:27;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1318;29-11-2018;06:05:27;30;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1319;29-11-2018;06:05:27;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1320;29-11-2018;06:05:27;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1321;29-11-2018;06:05:28;30;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1322;29-11-2018;06:05:28;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1323;29-11-2018;06:05:28;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1324;29-11-2018;06:05:28;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1325;29-11-2018;06:05:29;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1326;29-11-2018;06:05:29;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1327;29-11-2018;06:05:29;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1328;29-11-2018;06:05:29;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1329;29-11-2018;06:05:30;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1330;29-11-2018;06:05:31;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1331;29-11-2018;06:05:31;40;-;Trovan Unique;0007839293;-;00000000;00000000;-;""
1332;29-11-2018;06:05:31;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1333;29-11-2018;06:05:31;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1334;29-11-2018;06:05:33;20;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1335;29-11-2018;06:05:33;20;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1336;29-11-2018;06:05:34;20;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1337;29-11-2018;06:05:34;20;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1338;29-11-2018;06:05:34;20;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1339;29-11-2018;06:05:35;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1340;29-11-2018;06:05:36;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1341;29-11-2018;06:05:36;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1342;29-11-2018;06:05:36;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1343;29-11-2018;06:05:36;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1344;29-11-2018;06:05:36;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1345;29-11-2018;06:05:37;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1346;29-11-2018;06:05:37;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1347;29-11-2018;06:05:39;20;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1348;29-11-2018;06:05:39;20;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1349;29-11-2018;06:05:40;20;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1350;29-11-2018;06:05:40;20;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1351;29-11-2018;06:05:41;20;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1352;29-11-2018;06:05:42;20;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1353;29-11-2018;06:05:46;20;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1354;29-11-2018;06:05:46;20;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1355;29-11-2018;06:05:47;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1356;29-11-2018;06:05:47;20;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1357;29-11-2018;06:05:48;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1358;29-11-2018;06:05:49;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1359;29-11-2018;06:23:37;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1360;29-11-2018;06:23:37;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1361;29-11-2018;06:23:37;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1362;29-11-2018;06:23:37;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1363;29-11-2018;06:23:38;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1364;29-11-2018;06:23:38;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1365;29-11-2018;06:23:39;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1366;29-11-2018;06:23:39;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1367;29-11-2018;06:23:39;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1368;29-11-2018;06:23:39;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1369;29-11-2018;06:23:40;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1370;29-11-2018;06:23:42;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1371;29-11-2018;06:23:43;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1372;29-11-2018;06:23:44;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1373;29-11-2018;06:23:44;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1374;29-11-2018;06:23:44;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1375;29-11-2018;06:23:44;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1376;29-11-2018;06:23:44;10;-;Trovan Unique;0007839667;-;00000000;00000000;-;""
1377;29-11-2018;07:21:47;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1378;29-11-2018;07:21:47;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1379;29-11-2018;07:21:48;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1380;29-11-2018;07:21:48;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1381;29-11-2018;07:21:48;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1382;29-11-2018;07:21:49;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
1383;29-11-2018;07:21:49;10;-;Trovan Unique;0007ACC752;-;00000000;00000000;-;""
