Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
4008;09-02-2019;07:12:54;10;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
4009;09-02-2019;07:12:54;10;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
4010;09-02-2019;07:12:55;10;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
4011;09-02-2019;07:12:55;10;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
4012;09-02-2019;07:12:55;20;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
4013;09-02-2019;07:13:36;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4014;09-02-2019;07:13:36;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4015;09-02-2019;07:13:36;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4016;09-02-2019;07:13:36;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4017;09-02-2019;07:13:37;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4018;09-02-2019;07:13:37;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4019;09-02-2019;07:13:37;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4020;09-02-2019;07:13:37;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4021;09-02-2019;07:13:38;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4022;09-02-2019;07:13:38;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4023;09-02-2019;07:13:38;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4024;09-02-2019;07:13:55;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4025;09-02-2019;07:13:55;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4026;09-02-2019;07:13:55;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4027;09-02-2019;07:13:56;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4028;09-02-2019;07:13:56;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4029;09-02-2019;07:13:56;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4030;09-02-2019;07:13:57;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
4031;09-02-2019;07:14:05;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
4032;09-02-2019;07:14:05;20;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
4033;09-02-2019;07:14:05;20;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
4034;09-02-2019;07:14:06;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
4035;09-02-2019;07:14:06;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
4036;09-02-2019;07:14:06;10;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
