Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
5209;10-02-2019;07:16:29;10;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
5210;10-02-2019;07:16:29;10;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
5211;10-02-2019;07:16:30;10;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
5212;10-02-2019;07:16:31;20;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
5213;10-02-2019;07:16:31;20;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
5214;10-02-2019;07:16:31;20;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
5215;10-02-2019;07:17:47;30;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
5216;10-02-2019;07:17:48;40;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
5217;10-02-2019;07:27:05;10;-;Trovan Unique;0007AC2B4F;-;00000000;00000000;-;""
5218;10-02-2019;07:28:11;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5219;10-02-2019;07:28:13;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5220;10-02-2019;07:28:28;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5221;10-02-2019;07:28:29;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5222;10-02-2019;07:28:30;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5223;10-02-2019;07:28:35;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5224;10-02-2019;07:28:35;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5225;10-02-2019;07:28:36;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5226;10-02-2019;07:28:38;30;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5227;10-02-2019;07:28:38;30;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5228;10-02-2019;07:29:41;30;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5229;10-02-2019;07:29:42;30;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5230;10-02-2019;07:29:43;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
5231;10-02-2019;07:29:50;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
5232;10-02-2019;07:32:29;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5233;10-02-2019;07:32:30;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5234;10-02-2019;07:32:30;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5235;10-02-2019;07:32:31;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5236;10-02-2019;07:32:31;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5237;10-02-2019;07:32:31;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5238;10-02-2019;07:32:31;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5239;10-02-2019;07:32:32;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5240;10-02-2019;07:32:32;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5241;10-02-2019;07:32:32;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5242;10-02-2019;07:32:32;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5243;10-02-2019;07:32:33;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5244;10-02-2019;07:32:33;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5245;10-02-2019;07:32:33;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5246;10-02-2019;07:33:36;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
5247;10-02-2019;07:33:37;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
5248;10-02-2019;07:33:38;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
5249;10-02-2019;07:33:53;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
5250;10-02-2019;07:33:54;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
5251;10-02-2019;07:33:54;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
5252;10-02-2019;07:35:11;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
5253;10-02-2019;07:35:11;10;-;Trovan Unique;0007AC512E;-;00000000;00000000;-;""
5254;10-02-2019;07:35:24;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5255;10-02-2019;07:35:29;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5256;10-02-2019;07:35:37;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
5257;10-02-2019;07:35:39;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5258;10-02-2019;07:35:39;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5259;10-02-2019;07:35:40;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5260;10-02-2019;07:35:40;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5261;10-02-2019;07:35:40;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5262;10-02-2019;07:35:40;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5263;10-02-2019;07:35:41;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5264;10-02-2019;07:35:41;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5265;10-02-2019;07:35:41;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5266;10-02-2019;07:35:42;10;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5267;10-02-2019;07:35:43;20;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
5268;10-02-2019;07:35:43;20;-;Trovan Unique;0007B045D8;-;00000000;00000000;-;""
