Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
1061;07-02-2019;07:06:18;10;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
1062;07-02-2019;07:19:29;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1063;07-02-2019;07:19:30;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1064;07-02-2019;07:22:46;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1065;07-02-2019;07:22:47;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1066;07-02-2019;07:22:48;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1067;07-02-2019;07:23:52;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1068;07-02-2019;07:23:53;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1069;07-02-2019;07:23:53;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1070;07-02-2019;07:23:54;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1071;07-02-2019;07:23:55;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1072;07-02-2019;07:24:03;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1073;07-02-2019;07:24:33;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1074;07-02-2019;07:24:41;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1075;07-02-2019;07:24:42;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1076;07-02-2019;07:24:42;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1077;07-02-2019;07:24:43;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1078;07-02-2019;07:25:31;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1079;07-02-2019;07:26:54;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1080;07-02-2019;07:26:55;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1081;07-02-2019;07:26:55;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1082;07-02-2019;07:26:56;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1083;07-02-2019;07:26:57;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1084;07-02-2019;07:26:57;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1085;07-02-2019;07:26:58;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1086;07-02-2019;07:30:04;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1087;07-02-2019;07:30:44;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1088;07-02-2019;07:30:45;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1089;07-02-2019;07:30:45;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1090;07-02-2019;07:30:46;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1091;07-02-2019;07:30:47;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1092;07-02-2019;07:30:47;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1093;07-02-2019;07:30:48;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1094;07-02-2019;07:30:49;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1095;07-02-2019;07:30:49;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1096;07-02-2019;07:30:50;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1097;07-02-2019;07:30:51;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1098;07-02-2019;07:30:55;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1099;07-02-2019;07:31:41;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1100;07-02-2019;07:31:41;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1101;07-02-2019;07:31:42;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1102;07-02-2019;07:31:50;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1103;07-02-2019;07:31:50;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1104;07-02-2019;07:31:51;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1105;07-02-2019;07:31:52;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1106;07-02-2019;07:31:52;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1107;07-02-2019;07:32:21;10;-;Trovan Unique;0007AC8F78;-;00000000;00000000;-;""
1108;07-02-2019;07:32:33;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1109;07-02-2019;07:32:33;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1110;07-02-2019;07:32:34;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1111;07-02-2019;07:32:35;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1112;07-02-2019;07:32:44;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1113;07-02-2019;07:32:45;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1114;07-02-2019;07:32:45;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1115;07-02-2019;07:33:50;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1116;07-02-2019;07:33:51;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1117;07-02-2019;07:33:58;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1118;07-02-2019;07:33:58;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1119;07-02-2019;07:35:00;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1120;07-02-2019;07:35:01;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1121;07-02-2019;07:35:05;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1122;07-02-2019;07:35:06;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1123;07-02-2019;07:35:07;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1124;07-02-2019;07:35:24;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1125;07-02-2019;07:35:24;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1126;07-02-2019;07:35:50;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1127;07-02-2019;07:35:50;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1128;07-02-2019;07:35:51;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1129;07-02-2019;07:35:52;30;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1130;07-02-2019;07:35:52;30;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1131;07-02-2019;07:35:57;30;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1132;07-02-2019;07:35:58;30;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1133;07-02-2019;07:35:59;30;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1134;07-02-2019;07:35:59;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1135;07-02-2019;07:36:41;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1136;07-02-2019;07:36:42;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1137;07-02-2019;07:36:51;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1138;07-02-2019;07:36:52;40;-;Trovan Unique;0007B046BA;-;00000000;00000000;-;""
1139;07-02-2019;07:37:24;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1140;07-02-2019;07:37:24;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1141;07-02-2019;07:37:24;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1142;07-02-2019;07:37:25;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1143;07-02-2019;07:37:25;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1144;07-02-2019;07:37:25;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1145;07-02-2019;07:37:25;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1146;07-02-2019;07:37:26;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1147;07-02-2019;07:37:26;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1148;07-02-2019;07:37:26;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1149;07-02-2019;07:37:27;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1150;07-02-2019;07:37:27;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1151;07-02-2019;07:37:27;10;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1152;07-02-2019;07:37:35;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1153;07-02-2019;07:37:36;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1154;07-02-2019;07:38:35;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1155;07-02-2019;07:38:36;40;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1156;07-02-2019;07:38:37;30;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1157;07-02-2019;07:38:38;30;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
1158;07-02-2019;07:38:38;30;-;Trovan Unique;0007ACC304;-;00000000;00000000;-;""
