Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
4254;03-02-2019;08:33:02;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
4255;03-02-2019;08:33:03;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
4256;03-02-2019;08:33:04;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
4257;03-02-2019;08:33:04;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
4258;03-02-2019;08:33:05;30;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
4259;03-02-2019;08:33:06;30;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
4260;03-02-2019;08:33:43;10;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
4261;03-02-2019;08:33:43;10;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
4262;03-02-2019;08:33:43;10;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
4263;03-02-2019;08:33:44;20;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
4264;03-02-2019;08:33:45;40;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
4265;03-02-2019;08:33:45;20;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
4266;03-02-2019;08:33:47;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
4267;03-02-2019;08:33:48;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
4268;03-02-2019;08:33:48;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
4269;03-02-2019;08:33:49;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
4270;03-02-2019;08:33:49;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
4271;03-02-2019;08:33:49;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
4272;03-02-2019;08:33:50;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
4273;03-02-2019;08:33:50;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
4274;03-02-2019;08:33:50;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
4275;03-02-2019;08:33:50;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
