Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
3279;02-02-2019;08:35:21;10;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
3280;02-02-2019;08:35:21;10;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
3281;02-02-2019;08:35:21;10;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
3282;02-02-2019;08:35:22;20;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
3283;02-02-2019;08:35:43;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
3284;02-02-2019;08:35:44;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
3285;02-02-2019;08:35:44;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
3286;02-02-2019;08:36:06;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
3287;02-02-2019;08:36:07;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
3288;02-02-2019;08:36:08;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
3289;02-02-2019;08:37:43;20;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
3290;02-02-2019;08:37:43;20;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
3291;02-02-2019;08:37:43;10;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
3292;02-02-2019;08:38:50;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
3293;02-02-2019;08:38:51;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
3294;02-02-2019;08:38:52;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
3295;02-02-2019;08:38:53;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
3296;02-02-2019;08:38:54;30;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
3297;02-02-2019;08:38:55;30;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
3298;02-02-2019;08:40:22;30;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
3299;02-02-2019;08:40:23;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
3300;02-02-2019;08:41:03;40;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3301;02-02-2019;08:41:04;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3302;02-02-2019;08:41:04;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3303;02-02-2019;08:41:18;30;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3304;02-02-2019;08:41:19;40;-;Trovan Unique;0007ACD192;-;00000000;00000000;-;""
3305;02-02-2019;08:55:20;10;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3306;02-02-2019;08:55:20;10;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3307;02-02-2019;08:55:21;10;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3308;02-02-2019;08:55:21;10;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3309;02-02-2019;08:55:21;10;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3310;02-02-2019;08:55:21;10;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3311;02-02-2019;08:55:22;10;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3312;02-02-2019;08:55:22;10;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
3313;02-02-2019;08:55:24;20;-;Trovan Unique;000783C04D;-;00000000;00000000;-;""
