Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
1;29-01-2019;09:23:32;40;-;Trovan Unique;0007B04C31;-;00000000;00000000;-;""
2;29-01-2019;10:45:22;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
3;29-01-2019;10:45:23;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
4;29-01-2019;10:45:23;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
5;29-01-2019;10:45:24;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
6;29-01-2019;10:45:24;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
7;29-01-2019;10:45:25;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
8;29-01-2019;10:45:26;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
9;29-01-2019;10:45:26;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
10;29-01-2019;10:45:27;40;-;Trovan Unique;00079D4DD3;-;00000000;00000000;-;""
11;29-01-2019;12:06:49;40;-;Trovan Unique;0007B04C31;-;00000000;00000000;-;""
12;29-01-2019;13:33:45;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
13;29-01-2019;13:33:46;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
14;29-01-2019;13:33:47;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
15;29-01-2019;13:33:48;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
16;29-01-2019;13:33:49;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
17;29-01-2019;13:33:52;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
18;29-01-2019;13:33:52;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
19;29-01-2019;15:58:30;40;-;Trovan Unique;0007B04C31;-;00000000;00000000;-;""
20;29-01-2019;16:04:48;40;-;Trovan Unique;0007B04C31;-;00000000;00000000;-;""
21;29-01-2019;16:09:52;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
22;29-01-2019;16:09:53;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
