Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
5744;04-02-2019;08:49:07;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
5745;04-02-2019;08:49:08;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
5746;04-02-2019;08:49:09;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
5747;04-02-2019;08:49:10;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
5748;04-02-2019;08:49:17;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5749;04-02-2019;08:49:18;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5750;04-02-2019;08:49:18;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5751;04-02-2019;08:49:18;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5752;04-02-2019;08:49:19;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5753;04-02-2019;08:49:20;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5754;04-02-2019;08:49:20;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5755;04-02-2019;08:49:20;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5756;04-02-2019;08:49:20;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5757;04-02-2019;08:49:20;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5758;04-02-2019;08:49:20;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5759;04-02-2019;08:49:20;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5760;04-02-2019;08:49:21;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5761;04-02-2019;08:49:22;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5762;04-02-2019;08:49:22;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5763;04-02-2019;08:49:23;20;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5764;04-02-2019;08:49:23;20;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5765;04-02-2019;08:49:45;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
5766;04-02-2019;08:49:47;20;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5767;04-02-2019;08:49:47;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
5768;04-02-2019;08:49:47;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5769;04-02-2019;08:49:47;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5770;04-02-2019;08:49:47;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
5771;04-02-2019;08:49:58;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5772;04-02-2019;08:49:59;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5773;04-02-2019;08:49:59;10;-;Trovan Unique;0007B0493E;-;00000000;00000000;-;""
5774;04-02-2019;08:51:25;10;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
5775;04-02-2019;08:51:26;10;-;Trovan Unique;0007ACD286;-;00000000;00000000;-;""
