Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
8284;18-02-2019;07:34:03;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8285;18-02-2019;07:34:05;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8286;18-02-2019;07:46:49;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8287;18-02-2019;07:46:49;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8288;18-02-2019;07:46:49;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8289;18-02-2019;07:46:50;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8290;18-02-2019;07:46:50;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8291;18-02-2019;07:46:50;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8292;18-02-2019;07:46:50;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8293;18-02-2019;07:46:51;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8294;18-02-2019;07:46:51;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8295;18-02-2019;07:46:51;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8296;18-02-2019;07:46:52;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8297;18-02-2019;07:49:38;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8298;18-02-2019;07:51:53;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8299;18-02-2019;07:52:09;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8300;18-02-2019;07:52:09;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8301;18-02-2019;07:52:09;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8302;18-02-2019;07:52:09;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8303;18-02-2019;07:52:10;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8304;18-02-2019;07:52:10;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8305;18-02-2019;07:52:10;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8306;18-02-2019;07:52:10;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8307;18-02-2019;07:52:11;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8308;18-02-2019;07:53:26;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8309;18-02-2019;08:00:08;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8310;18-02-2019;08:00:28;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8311;18-02-2019;08:00:28;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8312;18-02-2019;08:00:28;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8313;18-02-2019;08:00:29;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8314;18-02-2019;08:00:41;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8315;18-02-2019;08:00:41;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8316;18-02-2019;08:00:41;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8317;18-02-2019;08:00:42;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8318;18-02-2019;08:00:42;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8319;18-02-2019;08:00:43;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8320;18-02-2019;08:00:43;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8321;18-02-2019;08:00:43;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8322;18-02-2019;08:00:44;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8323;18-02-2019;08:00:44;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8324;18-02-2019;08:00:48;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8325;18-02-2019;08:00:48;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8326;18-02-2019;08:00:48;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8327;18-02-2019;08:00:49;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8328;18-02-2019;08:00:50;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8329;18-02-2019;08:00:50;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8330;18-02-2019;08:00:50;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8331;18-02-2019;08:00:50;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8332;18-02-2019;08:00:51;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8333;18-02-2019;08:00:51;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8334;18-02-2019;08:00:51;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8335;18-02-2019;08:00:52;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8336;18-02-2019;08:01:11;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8337;18-02-2019;08:01:12;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8338;18-02-2019;08:01:12;10;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8339;18-02-2019;08:01:34;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8340;18-02-2019;08:01:39;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8341;18-02-2019;08:01:48;40;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
8342;18-02-2019;08:02:00;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8343;18-02-2019;08:02:00;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8344;18-02-2019;08:02:01;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8345;18-02-2019;08:02:01;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8346;18-02-2019;08:02:01;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8347;18-02-2019;08:02:02;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8348;18-02-2019;08:02:09;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8349;18-02-2019;08:02:09;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8350;18-02-2019;08:02:09;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8351;18-02-2019;08:02:09;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8352;18-02-2019;08:02:10;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8353;18-02-2019;08:02:10;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8354;18-02-2019;08:02:11;20;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8355;18-02-2019;08:02:12;20;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8356;18-02-2019;08:02:12;20;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8357;18-02-2019;08:03:10;20;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8358;18-02-2019;08:03:11;20;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8359;18-02-2019;08:03:11;20;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8360;18-02-2019;08:03:12;20;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8361;18-02-2019;08:03:12;20;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8362;18-02-2019;08:03:13;20;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8363;18-02-2019;08:03:13;20;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8364;18-02-2019;08:03:14;20;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8365;18-02-2019;08:03:18;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8366;18-02-2019;08:03:19;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8367;18-02-2019;08:03:19;10;-;Trovan Unique;0007B0C85F;-;00000000;00000000;-;""
8368;18-02-2019;08:03:59;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8369;18-02-2019;08:03:59;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8370;18-02-2019;08:04:00;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8371;18-02-2019;08:04:00;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8372;18-02-2019;08:04:00;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8373;18-02-2019;08:04:01;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8374;18-02-2019;08:04:01;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8375;18-02-2019;08:04:01;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8376;18-02-2019;08:04:01;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8377;18-02-2019;08:04:02;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8378;18-02-2019;08:04:03;20;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8379;18-02-2019;08:04:03;20;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8380;18-02-2019;08:04:28;20;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8381;18-02-2019;08:04:28;20;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8382;18-02-2019;08:04:29;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8383;18-02-2019;08:04:29;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8384;18-02-2019;08:04:30;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8385;18-02-2019;08:04:30;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8386;18-02-2019;08:04:30;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8387;18-02-2019;08:04:30;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
8388;18-02-2019;08:04:31;10;-;Trovan Unique;00079D5009;-;00000000;00000000;-;""
