Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
361;21-02-2019;06:56:43;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
362;21-02-2019;06:56:44;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
363;21-02-2019;06:56:44;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
364;21-02-2019;06:56:45;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
365;21-02-2019;06:56:46;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
366;21-02-2019;06:56:47;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
367;21-02-2019;06:56:47;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
368;21-02-2019;06:56:48;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
369;21-02-2019;06:56:56;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
370;21-02-2019;06:56:57;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
371;21-02-2019;06:56:58;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
372;21-02-2019;06:56:59;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
373;21-02-2019;07:04:08;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
374;21-02-2019;07:04:08;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
375;21-02-2019;07:04:09;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
376;21-02-2019;07:04:10;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
377;21-02-2019;07:04:10;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
378;21-02-2019;07:04:11;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
379;21-02-2019;07:04:14;30;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
380;21-02-2019;07:05:46;10;-;Trovan Unique;000783CF1A;-;00000000;00000000;-;""
381;21-02-2019;07:06:29;10;-;Trovan Unique;000783CF1A;-;00000000;00000000;-;""
382;21-02-2019;07:06:30;10;-;Trovan Unique;000783CF1A;-;00000000;00000000;-;""
383;21-02-2019;07:06:30;10;-;Trovan Unique;000783CF1A;-;00000000;00000000;-;""
384;21-02-2019;07:06:30;10;-;Trovan Unique;000783CF1A;-;00000000;00000000;-;""
385;21-02-2019;07:06:30;10;-;Trovan Unique;000783CF1A;-;00000000;00000000;-;""
