Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
14;20-02-2019;08:03:01;10;-;Trovan Unique;000783CF1A;-;00000000;00000000;-;""
15;20-02-2019;11:12:27;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
16;20-02-2019;11:12:28;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
17;20-02-2019;11:12:28;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
18;20-02-2019;11:12:28;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
19;20-02-2019;11:12:29;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
20;20-02-2019;11:12:29;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
21;20-02-2019;11:12:29;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
22;20-02-2019;11:12:29;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
23;20-02-2019;11:12:30;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
24;20-02-2019;11:12:30;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
25;20-02-2019;11:12:30;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
26;20-02-2019;11:12:30;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
27;20-02-2019;11:12:31;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
28;20-02-2019;11:12:31;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
29;20-02-2019;11:12:31;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
30;20-02-2019;11:12:31;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
31;20-02-2019;11:12:32;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
32;20-02-2019;11:12:32;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
33;20-02-2019;11:12:32;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
34;20-02-2019;11:12:33;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
35;20-02-2019;11:12:33;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
36;20-02-2019;11:12:33;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
37;20-02-2019;11:12:33;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
38;20-02-2019;11:13:12;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
39;20-02-2019;11:13:13;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
40;20-02-2019;11:13:13;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
41;20-02-2019;11:13:13;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
42;20-02-2019;11:13:13;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
43;20-02-2019;11:13:14;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
44;20-02-2019;11:13:14;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
45;20-02-2019;11:13:14;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
46;20-02-2019;11:13:15;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
47;20-02-2019;11:13:16;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
48;20-02-2019;11:13:17;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
49;20-02-2019;11:19:33;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
50;20-02-2019;12:19:49;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
51;20-02-2019;12:28:09;40;-;Trovan Unique;0007B0F2B3;-;00000000;00000000;-;""
52;20-02-2019;12:47:10;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
53;20-02-2019;12:59:21;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
54;20-02-2019;13:00:08;10;-;Trovan Unique;0007AFE2EB;-;00000000;00000000;-;""
55;20-02-2019;13:34:23;40;-;Trovan Unique;0007AC2B31;-;00000000;00000000;-;""
56;20-02-2019;13:36:01;40;-;Trovan Unique;000783DBAA;-;00000000;00000000;-;""
57;20-02-2019;13:36:01;40;-;Trovan Unique;000783DBAA;-;00000000;00000000;-;""
58;20-02-2019;13:36:02;40;-;Trovan Unique;000783DBAA;-;00000000;00000000;-;""
59;20-02-2019;13:36:03;40;-;Trovan Unique;000783DBAA;-;00000000;00000000;-;""
60;20-02-2019;13:36:16;10;-;Trovan Unique;000783DBAA;-;00000000;00000000;-;""
61;20-02-2019;13:36:18;10;-;Trovan Unique;000783DBAA;-;00000000;00000000;-;""
62;20-02-2019;13:36:19;10;-;Trovan Unique;000783DBAA;-;00000000;00000000;-;""
63;20-02-2019;13:37:00;10;-;Trovan Unique;000783DBAA;-;00000000;00000000;-;""
64;20-02-2019;14:19:36;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
65;20-02-2019;14:19:36;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
66;20-02-2019;14:34:25;40;-;Trovan Unique;0007B0F2B3;-;00000000;00000000;-;""
67;20-02-2019;14:35:56;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
68;20-02-2019;14:44:16;10;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
69;20-02-2019;14:52:53;40;-;Trovan Unique;0007ACBDD4;-;00000000;00000000;-;""
70;20-02-2019;14:58:36;10;-;Trovan Unique;0007AFE2EB;-;00000000;00000000;-;""
