Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
418;07-12-2018;08:29:07;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
419;07-12-2018;08:29:07;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
420;07-12-2018;08:29:09;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
421;07-12-2018;08:29:09;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
422;07-12-2018;08:29:10;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
423;07-12-2018;08:29:11;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
424;07-12-2018;08:29:11;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
425;07-12-2018;08:29:12;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
426;07-12-2018;08:29:13;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
427;07-12-2018;08:29:13;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
428;07-12-2018;08:29:13;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
429;07-12-2018;08:29:14;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
430;07-12-2018;08:29:14;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
431;07-12-2018;08:29:14;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
432;07-12-2018;08:29:15;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
433;07-12-2018;08:29:15;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
434;07-12-2018;08:29:20;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
435;07-12-2018;08:29:20;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
436;07-12-2018;08:29:20;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
437;07-12-2018;08:29:21;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
438;07-12-2018;08:29:22;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
439;07-12-2018;08:29:22;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
440;07-12-2018;08:29:22;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
441;07-12-2018;08:29:23;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
442;07-12-2018;08:29:23;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
443;07-12-2018;08:29:23;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
444;07-12-2018;08:29:24;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
445;07-12-2018;08:29:24;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
446;07-12-2018;08:29:24;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
447;07-12-2018;08:29:25;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
448;07-12-2018;08:29:34;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
449;07-12-2018;08:29:49;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
