Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
2087;09-12-2018;08:20:45;40;-;Trovan Unique;0007B04A67;-;00000000;00000000;-;""
2088;09-12-2018;08:24:50;10;-;Trovan Unique;0007ACE17C;-;00000000;00000000;-;""
2089;09-12-2018;08:24:51;10;-;Trovan Unique;0007ACE17C;-;00000000;00000000;-;""
2090;09-12-2018;08:24:51;10;-;Trovan Unique;0007ACE17C;-;00000000;00000000;-;""
2091;09-12-2018;08:24:51;10;-;Trovan Unique;0007ACE17C;-;00000000;00000000;-;""
2092;09-12-2018;08:24:53;10;-;Trovan Unique;0007ACE17C;-;00000000;00000000;-;""
2093;09-12-2018;08:39:53;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2094;09-12-2018;08:39:54;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2095;09-12-2018;08:39:54;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2096;09-12-2018;08:39:54;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2097;09-12-2018;08:39:54;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2098;09-12-2018;08:39:55;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2099;09-12-2018;08:39:55;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2100;09-12-2018;08:39:55;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2101;09-12-2018;08:39:56;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2102;09-12-2018;08:41:15;10;-;Trovan Unique;0007AC276E;-;00000000;00000000;-;""
2103;09-12-2018;08:41:18;10;-;Trovan Unique;0007AC276E;-;00000000;00000000;-;""
2104;09-12-2018;08:41:41;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2105;09-12-2018;08:41:42;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2106;09-12-2018;08:41:42;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2107;09-12-2018;08:41:43;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2108;09-12-2018;08:41:43;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2109;09-12-2018;08:41:44;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2110;09-12-2018;08:41:44;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2111;09-12-2018;08:41:45;10;-;Trovan Unique;0007ACE488;-;00000000;00000000;-;""
2112;09-12-2018;08:42:12;10;-;Trovan Unique;0007AC276E;-;00000000;00000000;-;""
2113;09-12-2018;08:42:13;10;-;Trovan Unique;0007AC276E;-;00000000;00000000;-;""
2114;09-12-2018;08:42:14;10;-;Trovan Unique;0007AC276E;-;00000000;00000000;-;""
2115;09-12-2018;08:42:16;10;-;Trovan Unique;0007AC276E;-;00000000;00000000;-;""
2116;09-12-2018;08:42:16;10;-;Trovan Unique;0007AC276E;-;00000000;00000000;-;""
2117;09-12-2018;08:42:16;10;-;Trovan Unique;0007AC276E;-;00000000;00000000;-;""
2118;09-12-2018;08:42:17;10;-;Trovan Unique;0007AC276E;-;00000000;00000000;-;""
