Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
2431;20-02-2019;08:56:09;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2432;20-02-2019;08:56:10;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2433;20-02-2019;08:56:11;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2434;20-02-2019;08:56:12;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2435;20-02-2019;08:58:34;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2436;20-02-2019;08:58:34;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2437;20-02-2019;08:58:35;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2438;20-02-2019;09:23:25;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2439;20-02-2019;09:45:41;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2440;20-02-2019;09:45:42;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2441;20-02-2019;09:45:43;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2442;20-02-2019;09:45:44;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2443;20-02-2019;09:48:15;20;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2444;20-02-2019;09:48:16;20;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2445;20-02-2019;09:48:17;10;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2446;20-02-2019;09:48:35;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2447;20-02-2019;09:48:36;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2448;20-02-2019;09:48:37;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2449;20-02-2019;09:48:36;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2450;20-02-2019;09:48:37;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2451;20-02-2019;09:48:38;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2452;20-02-2019;09:48:38;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2453;20-02-2019;09:48:38;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2454;20-02-2019;09:48:38;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2455;20-02-2019;09:48:38;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2456;20-02-2019;09:48:40;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2457;20-02-2019;09:49:05;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2458;20-02-2019;09:49:06;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2459;20-02-2019;09:49:07;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2460;20-02-2019;09:49:07;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2461;20-02-2019;10:21:23;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2462;20-02-2019;10:21:24;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2463;20-02-2019;10:21:25;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2464;20-02-2019;10:21:25;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2465;20-02-2019;10:21:24;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2466;20-02-2019;10:21:26;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2467;20-02-2019;10:21:26;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2468;20-02-2019;10:22:02;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2469;20-02-2019;10:22:02;20;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2470;20-02-2019;10:22:03;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
2471;20-02-2019;10:25:45;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2472;20-02-2019;10:25:46;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2473;20-02-2019;10:28:03;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2474;20-02-2019;10:28:04;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2475;20-02-2019;10:28:05;30;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2476;20-02-2019;10:28:06;40;-;Trovan Unique;0007AC3EDE;-;00000000;00000000;-;""
2477;20-02-2019;10:29:19;10;-;Trovan Unique;0007AC60AD;-;00000000;00000000;-;""
