,time_in,time_out,id,visit_time
0,2019-02-20 08:56:11,2019-02-20 08:58:35,0007AC3EDE,0 days 00:02:24.000000000
0,2019-02-20 09:45:43,2019-02-20 09:48:17,0007AC3EDE,0 days 00:02:34.000000000
0,2019-02-20 09:48:40,2019-02-20 09:49:07,0007AC60AD,0 days 00:00:27.000000000
0,2019-02-20 10:21:26,2019-02-20 10:22:03,0007AC60AD,0 days 00:00:37.000000000
0,2019-02-20 10:25:46,2019-02-20 10:28:06,0007AC3EDE,0 days 00:02:20.000000000
0,2019-02-20 10:29:21,2019-02-20 10:29:57,0007AC60AD,0 days 00:00:36.000000000
