Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
1948;04-02-2019;06:53:36;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1949;04-02-2019;06:53:37;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1950;04-02-2019;06:53:38;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1951;04-02-2019;06:53:41;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1952;04-02-2019;06:53:42;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1953;04-02-2019;06:53:43;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1954;04-02-2019;06:53:43;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1955;04-02-2019;07:00:10;40;-;Trovan Unique;000783E0B3;-;00000000;00000000;-;""
1956;04-02-2019;07:03:23;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1957;04-02-2019;07:03:24;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1958;04-02-2019;07:03:26;30;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1959;04-02-2019;07:04:18;30;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1960;04-02-2019;07:04:18;30;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1961;04-02-2019;07:04:19;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1962;04-02-2019;07:05:11;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1963;04-02-2019;07:05:21;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1964;04-02-2019;07:05:22;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1965;04-02-2019;07:05:22;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
1966;04-02-2019;07:05:23;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
