Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
794;03-02-2019;07:23:47;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
795;03-02-2019;07:23:48;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
796;03-02-2019;07:23:49;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
797;03-02-2019;07:23:49;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
798;03-02-2019;07:23:50;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
799;03-02-2019;07:23:51;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
800;03-02-2019;07:23:52;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
801;03-02-2019;07:23:52;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
802;03-02-2019;07:23:53;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
803;03-02-2019;07:23:54;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
804;03-02-2019;07:23:54;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
805;03-02-2019;07:23:55;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
806;03-02-2019;07:24:15;40;-;Trovan Unique;0007AC208D;-;00000000;00000000;-;""
807;03-02-2019;07:26:19;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
808;03-02-2019;07:26:20;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
809;03-02-2019;07:26:20;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
810;03-02-2019;07:26:21;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
811;03-02-2019;07:26:22;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
812;03-02-2019;07:26:25;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
813;03-02-2019;07:26:26;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
814;03-02-2019;07:26:26;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
815;03-02-2019;07:26:46;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
816;03-02-2019;07:26:46;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
817;03-02-2019;07:26:47;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
818;03-02-2019;07:26:48;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
819;03-02-2019;07:26:49;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
820;03-02-2019;07:28:55;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
821;03-02-2019;07:28:56;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
822;03-02-2019;07:28:56;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
823;03-02-2019;07:28:57;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
824;03-02-2019;07:28:58;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
825;03-02-2019;07:49:47;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
826;03-02-2019;07:49:48;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
827;03-02-2019;07:49:48;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
828;03-02-2019;07:49:49;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
829;03-02-2019;07:49:50;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
830;03-02-2019;07:49:51;40;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
831;03-02-2019;07:49:52;30;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
832;03-02-2019;07:49:58;30;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
833;03-02-2019;07:49:59;30;-;Trovan Unique;000783B4F3;-;00000000;00000000;-;""
