Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
424;02-02-2019;07:21:29;40;-;Trovan Unique;0007AFDEF7;-;00000000;00000000;-;""
425;02-02-2019;07:26:56;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
426;02-02-2019;07:26:56;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
427;02-02-2019;07:26:57;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
428;02-02-2019;07:27:40;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
429;02-02-2019;07:27:40;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
430;02-02-2019;07:27:41;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
431;02-02-2019;07:27:42;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
432;02-02-2019;07:27:42;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
433;02-02-2019;07:27:43;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
434;02-02-2019;07:27:47;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
435;02-02-2019;07:27:47;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
436;02-02-2019;07:27:48;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
437;02-02-2019;07:27:53;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
438;02-02-2019;07:27:59;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
439;02-02-2019;07:27:59;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
440;02-02-2019;07:28:00;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
441;02-02-2019;07:28:00;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
442;02-02-2019;07:28:01;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
443;02-02-2019;07:28:01;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
444;02-02-2019;07:28:02;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
445;02-02-2019;07:28:02;30;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
446;02-02-2019;07:28:03;40;-;Trovan Unique;0007B04908;-;00000000;00000000;-;""
447;02-02-2019;07:28:13;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
448;02-02-2019;07:28:14;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
449;02-02-2019;07:29:05;40;-;Trovan Unique;0007AFDEF7;-;00000000;00000000;-;""
450;02-02-2019;07:29:07;40;-;Trovan Unique;0007AFDEF7;-;00000000;00000000;-;""
451;02-02-2019;07:30:48;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
452;02-02-2019;07:30:49;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
453;02-02-2019;07:30:50;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
454;02-02-2019;07:30:51;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
455;02-02-2019;07:30:51;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
456;02-02-2019;07:30:52;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
457;02-02-2019;07:30:53;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
458;02-02-2019;07:30:53;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
459;02-02-2019;07:30:54;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
460;02-02-2019;07:30:55;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
461;02-02-2019;07:30:55;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
462;02-02-2019;07:30:56;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
463;02-02-2019;07:30:57;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
464;02-02-2019;07:30:57;40;-;Trovan Unique;000783BFB7;-;00000000;00000000;-;""
465;02-02-2019;07:31:01;40;-;Trovan Unique;0007B017A6;-;00000000;00000000;-;""
466;02-02-2019;07:31:03;40;-;Trovan Unique;0007B017A6;-;00000000;00000000;-;""
467;02-02-2019;07:31:03;40;-;Trovan Unique;0007B017A6;-;00000000;00000000;-;""
468;02-02-2019;07:52:23;10;-;Trovan Unique;0007B0C693;-;00000000;00000000;-;""
469;02-02-2019;07:52:23;10;-;Trovan Unique;0007B0C693;-;00000000;00000000;-;""
470;02-02-2019;07:52:23;10;-;Trovan Unique;0007B0C693;-;00000000;00000000;-;""
471;02-02-2019;07:52:24;10;-;Trovan Unique;0007B0C693;-;00000000;00000000;-;""
472;02-02-2019;07:52:24;10;-;Trovan Unique;0007B0C693;-;00000000;00000000;-;""
473;02-02-2019;07:52:24;10;-;Trovan Unique;0007B0C693;-;00000000;00000000;-;""
474;02-02-2019;07:52:24;10;-;Trovan Unique;0007B0C693;-;00000000;00000000;-;""
475;02-02-2019;07:52:25;10;-;Trovan Unique;0007B0C693;-;00000000;00000000;-;""
476;02-02-2019;07:52:25;10;-;Trovan Unique;0007B0C693;-;00000000;00000000;-;""
477;02-02-2019;07:52:25;10;-;Trovan Unique;0007B0C693;-;00000000;00000000;-;""
