Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
1;13-11-2018;10:34:35;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
2;13-11-2018;10:34:35;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
3;13-11-2018;10:34:36;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
4;13-11-2018;10:34:37;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
5;13-11-2018;10:34:37;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
6;13-11-2018;10:34:52;40;-;Trovan Unique;0007B0C62E;-;00000000;00000000;-;""
7;13-11-2018;10:34:58;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
8;13-11-2018;10:34:58;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
9;13-11-2018;10:34:59;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
10;13-11-2018;10:35:00;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
11;13-11-2018;10:35:01;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
12;13-11-2018;10:35:01;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
13;13-11-2018;10:35:02;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
14;13-11-2018;10:35:04;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
15;13-11-2018;10:35:05;30;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
16;13-11-2018;10:35:05;40;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
17;13-11-2018;10:45:08;40;-;Trovan Unique;0007ACC9FC;-;00000000;00000000;-;""
18;13-11-2018;11:46:28;10;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
19;13-11-2018;11:46:29;10;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
20;13-11-2018;11:46:29;10;-;Trovan Unique;000783A8B7;-;00000000;00000000;-;""
